frame,id,x,y,w,h,score,class,visibility,unused
282.0,57.0,1144.0,353.0,207.45,470.74,120.87,-1.0,-1.0,-1.0
282.0,72.0,1208.0,322.0,207.45,470.74,56.328,-1.0,-1.0,-1.0
282.0,75.0,982.0,354.0,189.32,429.61,51.093,-1.0,-1.0,-1.0
282.0,77.0,1597.0,505.0,79.918,181.35,40.356,-1.0,-1.0,-1.0
282.0,90.0,1727.0,528.0,87.838,199.32,29.713,-1.0,-1.0,-1.0
282.0,88.0,1860.0,433.0,73.864,167.61,23.944,-1.0,-1.0,-1.0
282.0,79.0,1456.0,376.0,135.42,307.29,20.324,-1.0,-1.0,-1.0
283.0,57.0,1176.0,353.0,207.45,470.74,118.33,-1.0,-1.0,-1.0
283.0,75.0,1011.0,354.0,189.32,429.61,52.116,-1.0,-1.0,-1.0
283.0,88.0,1112.0,322.0,207.45,470.74,50.025,-1.0,-1.0,-1.0
283.0,72.0,1240.0,322.0,207.45,470.74,46.464,-1.0,-1.0,-1.0
283.0,77.0,1567.0,463.0,103.17,234.13,35.952,-1.0,-1.0,-1.0
283.0,91.0,1619.0,488.0,87.838,199.32,28.049,-1.0,-1.0,-1.0
283.0,90.0,1720.0,542.0,79.918,181.35,25.483,-1.0,-1.0,-1.0
283.0,79.0,1472.0,399.0,103.17,234.13,24.097,-1.0,-1.0,-1.0
283.0,92.0,1758.0,513.0,52.0,118.0,17.826,-1.0,-1.0,-1.0
284.0,57.0,1176.0,353.0,207.45,470.74,109.36,-1.0,-1.0,-1.0
284.0,75.0,1021.0,381.0,175.68,398.65,69.927,-1.0,-1.0,-1.0
284.0,72.0,1240.0,322.0,207.45,470.74,44.814,-1.0,-1.0,-1.0
284.0,88.0,1112.0,322.0,207.45,470.74,31.323,-1.0,-1.0,-1.0
284.0,92.0,1761.0,506.0,56.686,128.63,21.929,-1.0,-1.0,-1.0
284.0,91.0,1622.0,569.0,52.0,118.0,20.959,-1.0,-1.0,-1.0
284.0,90.0,1711.0,577.0,33.737,76.557,19.435,-1.0,-1.0,-1.0
285.0,57.0,1176.0,353.0,207.45,470.74,91.417,-1.0,-1.0,-1.0
285.0,75.0,1021.0,381.0,175.68,398.65,67.211,-1.0,-1.0,-1.0
285.0,72.0,1240.0,322.0,207.45,470.74,56.413,-1.0,-1.0,-1.0
285.0,90.0,1713.0,547.0,73.864,167.61,24.197,-1.0,-1.0,-1.0
285.0,88.0,1112.0,322.0,207.45,470.74,21.208,-1.0,-1.0,-1.0
285.0,91.0,1573.0,400.0,123.42,280.06,19.639,-1.0,-1.0,-1.0
285.0,93.0,1478.0,400.0,123.42,280.06,18.364,-1.0,-1.0,-1.0
285.0,92.0,1758.0,513.0,52.0,118.0,16.164,-1.0,-1.0,-1.0
286.0,57.0,1215.0,354.0,189.32,429.61,88.703,-1.0,-1.0,-1.0
286.0,75.0,1052.0,371.0,159.84,362.7,57.039,-1.0,-1.0,-1.0
286.0,88.0,1127.0,354.0,189.32,429.61,33.237,-1.0,-1.0,-1.0
286.0,93.0,1534.0,545.0,52.0,118.0,30.638,-1.0,-1.0,-1.0
286.0,72.0,1273.0,325.0,189.32,429.61,29.643,-1.0,-1.0,-1.0
286.0,90.0,1714.0,528.0,87.838,199.32,28.053,-1.0,-1.0,-1.0
286.0,91.0,1583.0,431.0,103.17,234.13,21.558,-1.0,-1.0,-1.0
287.0,57.0,1208.0,353.0,207.45,470.74,72.79,-1.0,-1.0,-1.0
287.0,75.0,1040.0,354.0,189.32,429.61,62.162,-1.0,-1.0,-1.0
287.0,88.0,1127.0,354.0,189.32,429.61,36.13,-1.0,-1.0,-1.0
287.0,91.0,1583.0,431.0,103.17,234.13,31.441,-1.0,-1.0,-1.0
287.0,90.0,1668.0,371.0,159.84,362.7,31.031,-1.0,-1.0,-1.0
287.0,93.0,1477.0,376.0,135.42,307.29,27.335,-1.0,-1.0,-1.0
288.0,57.0,1208.0,353.0,207.45,470.74,83.362,-1.0,-1.0,-1.0
288.0,75.0,1048.0,381.0,175.68,398.65,69.069,-1.0,-1.0,-1.0
288.0,91.0,1583.0,431.0,103.17,234.13,34.551,-1.0,-1.0,-1.0
288.0,94.0,1503.0,629.0,26.0,59.0,29.192,-1.0,-1.0,-1.0
288.0,88.0,1144.0,322.0,207.45,470.74,27.308,-1.0,-1.0,-1.0
288.0,93.0,1302.0,354.0,189.32,429.61,20.186,-1.0,-1.0,-1.0
288.0,90.0,1714.0,528.0,87.838,199.32,19.996,-1.0,-1.0,-1.0
288.0,95.0,1819.0,510.0,28.302,64.224,18.751,-1.0,-1.0,-1.0
289.0,75.0,1048.0,381.0,175.68,398.65,94.468,-1.0,-1.0,-1.0
289.0,57.0,1208.0,353.0,207.45,470.74,74.768,-1.0,-1.0,-1.0
289.0,93.0,1272.0,322.0,207.45,470.74,62.943,-1.0,-1.0,-1.0
289.0,95.0,1461.0,600.0,36.723,83.333,33.325,-1.0,-1.0,-1.0
289.0,90.0,1497.0,376.0,135.42,307.29,33.293,-1.0,-1.0,-1.0
289.0,88.0,1129.0,354.0,175.68,398.65,19.661,-1.0,-1.0,-1.0
289.0,94.0,1851.0,513.0,26.0,59.0,17.483,-1.0,-1.0,-1.0
289.0,91.0,1583.0,431.0,103.17,234.13,16.567,-1.0,-1.0,-1.0
290.0,75.0,1048.0,381.0,175.68,398.65,85.589,-1.0,-1.0,-1.0
290.0,57.0,1240.0,353.0,207.45,470.74,76.406,-1.0,-1.0,-1.0
290.0,90.0,1497.0,376.0,135.42,307.29,38.072,-1.0,-1.0,-1.0
290.0,94.0,1668.0,371.0,159.84,362.7,37.555,-1.0,-1.0,-1.0
290.0,88.0,1169.0,363.0,146.62,332.71,29.379,-1.0,-1.0,-1.0
290.0,93.0,1304.0,322.0,207.45,470.74,28.347,-1.0,-1.0,-1.0
290.0,91.0,1649.0,554.0,28.302,64.224,24.815,-1.0,-1.0,-1.0
290.0,95.0,1851.0,513.0,26.0,59.0,22.857,-1.0,-1.0,-1.0
291.0,75.0,1048.0,381.0,175.68,398.65,94.943,-1.0,-1.0,-1.0
291.0,57.0,1240.0,353.0,207.45,470.74,82.307,-1.0,-1.0,-1.0
291.0,93.0,1304.0,322.0,207.45,470.74,44.693,-1.0,-1.0,-1.0
291.0,90.0,1516.0,400.0,123.42,280.06,40.826,-1.0,-1.0,-1.0
291.0,94.0,1668.0,371.0,159.84,362.7,37.983,-1.0,-1.0,-1.0
291.0,88.0,1169.0,363.0,146.62,332.71,35.529,-1.0,-1.0,-1.0
291.0,91.0,1567.0,438.0,113.37,257.27,30.767,-1.0,-1.0,-1.0
292.0,57.0,1273.0,354.0,189.32,429.61,93.703,-1.0,-1.0,-1.0
292.0,75.0,1048.0,381.0,175.68,398.65,91.394,-1.0,-1.0,-1.0
292.0,88.0,1192.0,363.0,146.62,332.71,47.373,-1.0,-1.0,-1.0
292.0,90.0,1516.0,400.0,123.42,280.06,39.185,-1.0,-1.0,-1.0
292.0,93.0,1102.0,354.0,175.68,398.65,34.91,-1.0,-1.0,-1.0
292.0,94.0,1668.0,371.0,159.84,362.7,34.171,-1.0,-1.0,-1.0
292.0,91.0,1584.0,438.0,113.37,257.27,28.084,-1.0,-1.0,-1.0
293.0,57.0,1273.0,354.0,189.32,429.61,92.213,-1.0,-1.0,-1.0
293.0,75.0,1075.0,381.0,175.68,398.65,90.924,-1.0,-1.0,-1.0
293.0,88.0,1192.0,363.0,146.62,332.71,51.463,-1.0,-1.0,-1.0
293.0,90.0,1535.0,400.0,123.42,280.06,43.145,-1.0,-1.0,-1.0
293.0,91.0,1630.0,559.0,56.686,128.63,34.657,-1.0,-1.0,-1.0
293.0,94.0,1668.0,371.0,159.84,362.7,32.491,-1.0,-1.0,-1.0
294.0,57.0,1272.0,353.0,207.45,470.74,109.17,-1.0,-1.0,-1.0
294.0,75.0,1075.0,381.0,175.68,398.65,85.495,-1.0,-1.0,-1.0
294.0,88.0,1192.0,363.0,146.62,332.71,67.658,-1.0,-1.0,-1.0
294.0,90.0,1535.0,400.0,123.42,280.06,61.002,-1.0,-1.0,-1.0
294.0,94.0,1643.0,371.0,159.84,362.7,41.161,-1.0,-1.0,-1.0
294.0,95.0,1336.0,322.0,207.45,470.74,23.62,-1.0,-1.0,-1.0
294.0,91.0,1599.0,447.0,103.17,234.13,22.481,-1.0,-1.0,-1.0
295.0,95.0,1302.0,354.0,189.32,429.61,97.422,-1.0,-1.0,-1.0
295.0,75.0,1077.0,396.0,159.84,362.7,79.073,-1.0,-1.0,-1.0
295.0,88.0,1192.0,363.0,146.62,332.71,66.243,-1.0,-1.0,-1.0
295.0,94.0,1643.0,371.0,159.84,362.7,45.685,-1.0,-1.0,-1.0
295.0,90.0,1530.0,385.0,146.62,332.71,41.804,-1.0,-1.0,-1.0
295.0,57.0,1244.0,383.0,189.32,429.61,26.529,-1.0,-1.0,-1.0
295.0,96.0,1801.0,513.0,40.123,91.049,20.118,-1.0,-1.0,-1.0
295.0,91.0,1126.0,371.0,159.84,362.7,19.473,-1.0,-1.0,-1.0
296.0,95.0,1331.0,354.0,189.32,429.61,99.31,-1.0,-1.0,-1.0
296.0,88.0,1192.0,363.0,146.62,332.71,86.8,-1.0,-1.0,-1.0
296.0,75.0,1075.0,354.0,175.68,398.65,74.471,-1.0,-1.0,-1.0
296.0,90.0,1549.0,420.0,113.37,257.27,46.966,-1.0,-1.0,-1.0
296.0,91.0,1638.0,569.0,52.0,118.0,44.401,-1.0,-1.0,-1.0
296.0,57.0,1273.0,383.0,189.32,429.61,43.374,-1.0,-1.0,-1.0
296.0,94.0,1668.0,371.0,159.84,362.7,31.982,-1.0,-1.0,-1.0
296.0,96.0,1806.0,515.0,36.723,83.333,21.791,-1.0,-1.0,-1.0
297.0,95.0,1331.0,354.0,189.32,429.61,89.555,-1.0,-1.0,-1.0
297.0,75.0,1102.0,396.0,159.84,362.7,79.553,-1.0,-1.0,-1.0
297.0,88.0,1214.0,363.0,146.62,332.71,68.346,-1.0,-1.0,-1.0
297.0,94.0,1643.0,371.0,159.84,362.7,40.437,-1.0,-1.0,-1.0
297.0,90.0,1535.0,400.0,123.42,280.06,40.34,-1.0,-1.0,-1.0
297.0,91.0,1584.0,438.0,113.37,257.27,26.319,-1.0,-1.0,-1.0
297.0,57.0,1052.0,371.0,159.84,362.7,24.019,-1.0,-1.0,-1.0
297.0,96.0,1806.0,515.0,36.723,83.333,15.011,-1.0,-1.0,-1.0
298.0,95.0,1331.0,354.0,189.32,429.61,103.01,-1.0,-1.0,-1.0
298.0,88.0,1214.0,363.0,146.62,332.71,66.767,-1.0,-1.0,-1.0
298.0,75.0,1102.0,396.0,159.84,362.7,60.173,-1.0,-1.0,-1.0
298.0,91.0,1638.0,569.0,52.0,118.0,43.598,-1.0,-1.0,-1.0
298.0,94.0,1695.0,542.0,79.918,181.35,34.941,-1.0,-1.0,-1.0
298.0,90.0,1767.0,549.0,26.0,59.0,29.095,-1.0,-1.0,-1.0
298.0,96.0,1806.0,515.0,36.723,83.333,27.157,-1.0,-1.0,-1.0
299.0,95.0,1331.0,354.0,189.32,429.61,100.1,-1.0,-1.0,-1.0
299.0,88.0,1214.0,363.0,146.62,332.71,76.918,-1.0,-1.0,-1.0
299.0,75.0,1102.0,371.0,159.84,362.7,63.279,-1.0,-1.0,-1.0
299.0,94.0,1695.0,542.0,79.918,181.35,46.784,-1.0,-1.0,-1.0
299.0,91.0,1646.0,569.0,52.0,118.0,44.535,-1.0,-1.0,-1.0
299.0,97.0,1554.0,400.0,123.42,280.06,42.757,-1.0,-1.0,-1.0
299.0,90.0,1253.0,680.0,28.302,64.224,39.613,-1.0,-1.0,-1.0
299.0,96.0,1806.0,515.0,36.723,83.333,34.228,-1.0,-1.0,-1.0
299.0,98.0,1767.0,549.0,26.0,59.0,27.001,-1.0,-1.0,-1.0
300.0,95.0,1331.0,354.0,189.32,429.61,86.437,-1.0,-1.0,-1.0
300.0,88.0,1214.0,363.0,146.62,332.71,66.27,-1.0,-1.0,-1.0
300.0,94.0,1708.0,542.0,79.918,181.35,57.551,-1.0,-1.0,-1.0
300.0,75.0,1102.0,371.0,159.84,362.7,54.478,-1.0,-1.0,-1.0
300.0,97.0,1560.0,397.0,135.42,307.29,41.769,-1.0,-1.0,-1.0
300.0,96.0,1257.0,676.0,28.302,64.224,30.685,-1.0,-1.0,-1.0
300.0,90.0,1801.0,513.0,40.123,91.049,28.037,-1.0,-1.0,-1.0
301.0,95.0,1331.0,354.0,189.32,429.61,86.727,-1.0,-1.0,-1.0
301.0,75.0,1102.0,396.0,159.84,362.7,60.872,-1.0,-1.0,-1.0
301.0,94.0,1708.0,542.0,79.918,181.35,59.161,-1.0,-1.0,-1.0
301.0,88.0,1210.0,354.0,175.68,398.65,46.744,-1.0,-1.0,-1.0
301.0,97.0,1554.0,400.0,123.42,280.06,42.42,-1.0,-1.0,-1.0
301.0,90.0,1646.0,569.0,52.0,118.0,36.733,-1.0,-1.0,-1.0
301.0,96.0,1806.0,515.0,36.723,83.333,29.428,-1.0,-1.0,-1.0
301.0,98.0,1389.0,383.0,189.32,429.61,19.561,-1.0,-1.0,-1.0
302.0,95.0,1360.0,354.0,189.32,429.61,82.635,-1.0,-1.0,-1.0
302.0,94.0,1708.0,542.0,79.918,181.35,56.64,-1.0,-1.0,-1.0
302.0,75.0,1126.0,396.0,159.84,362.7,49.785,-1.0,-1.0,-1.0
302.0,88.0,1237.0,363.0,146.62,332.71,48.6,-1.0,-1.0,-1.0
302.0,97.0,1567.0,403.0,113.37,257.27,38.446,-1.0,-1.0,-1.0
302.0,90.0,1638.0,569.0,52.0,118.0,36.205,-1.0,-1.0,-1.0
302.0,96.0,1800.0,521.0,36.723,83.333,30.34,-1.0,-1.0,-1.0
303.0,95.0,1360.0,354.0,189.32,429.61,68.301,-1.0,-1.0,-1.0
303.0,94.0,1708.0,542.0,79.918,181.35,55.039,-1.0,-1.0,-1.0
303.0,75.0,1126.0,396.0,159.84,362.7,52.011,-1.0,-1.0,-1.0
303.0,88.0,1237.0,363.0,146.62,332.71,49.886,-1.0,-1.0,-1.0
303.0,97.0,1596.0,552.0,67.474,153.11,31.679,-1.0,-1.0,-1.0
303.0,96.0,1806.0,515.0,36.723,83.333,26.309,-1.0,-1.0,-1.0
303.0,90.0,1639.0,567.0,56.686,128.63,17.077,-1.0,-1.0,-1.0
303.0,98.0,678.0,510.0,103.17,234.13,16.085,-1.0,-1.0,-1.0
304.0,75.0,1126.0,396.0,159.84,362.7,67.7,-1.0,-1.0,-1.0
304.0,95.0,1360.0,354.0,189.32,429.61,60.051,-1.0,-1.0,-1.0
304.0,88.0,1237.0,363.0,146.62,332.71,56.388,-1.0,-1.0,-1.0
304.0,94.0,1708.0,542.0,79.918,181.35,43.017,-1.0,-1.0,-1.0
304.0,97.0,1573.0,400.0,123.42,280.06,42.997,-1.0,-1.0,-1.0
304.0,96.0,1299.0,669.0,26.0,59.0,25.688,-1.0,-1.0,-1.0
304.0,90.0,1801.0,513.0,40.123,91.049,22.404,-1.0,-1.0,-1.0
305.0,75.0,1126.0,396.0,159.84,362.7,85.394,-1.0,-1.0,-1.0
305.0,95.0,1372.0,354.0,175.68,398.65,68.811,-1.0,-1.0,-1.0
305.0,88.0,1237.0,363.0,146.62,332.71,56.478,-1.0,-1.0,-1.0
305.0,97.0,1573.0,400.0,123.42,280.06,49.435,-1.0,-1.0,-1.0
305.0,94.0,1708.0,542.0,79.918,181.35,38.124,-1.0,-1.0,-1.0
305.0,96.0,1801.0,513.0,40.123,91.049,22.81,-1.0,-1.0,-1.0
305.0,90.0,1212.0,476.0,123.42,280.06,19.502,-1.0,-1.0,-1.0
306.0,75.0,1126.0,396.0,159.84,362.7,77.276,-1.0,-1.0,-1.0
306.0,95.0,1389.0,354.0,189.32,429.61,76.638,-1.0,-1.0,-1.0
306.0,88.0,1259.0,363.0,146.62,332.71,68.172,-1.0,-1.0,-1.0
306.0,94.0,1708.0,542.0,79.918,181.35,50.768,-1.0,-1.0,-1.0
306.0,97.0,1573.0,400.0,123.42,280.06,41.193,-1.0,-1.0,-1.0
306.0,90.0,1175.0,371.0,159.84,362.7,24.26,-1.0,-1.0,-1.0
306.0,96.0,1801.0,513.0,40.123,91.049,16.865,-1.0,-1.0,-1.0
307.0,95.0,1389.0,354.0,189.32,429.61,80.583,-1.0,-1.0,-1.0
307.0,88.0,1259.0,363.0,146.62,332.71,75.166,-1.0,-1.0,-1.0
307.0,90.0,1151.0,396.0,159.84,362.7,74.017,-1.0,-1.0,-1.0
307.0,94.0,1708.0,542.0,79.918,181.35,48.166,-1.0,-1.0,-1.0
307.0,97.0,1573.0,400.0,123.42,280.06,39.279,-1.0,-1.0,-1.0
307.0,96.0,1804.0,504.0,43.624,98.993,15.741,-1.0,-1.0,-1.0
307.0,75.0,1102.0,371.0,159.84,362.7,15.143,-1.0,-1.0,-1.0
308.0,90.0,1151.0,396.0,159.84,362.7,83.879,-1.0,-1.0,-1.0
308.0,95.0,1389.0,354.0,189.32,429.61,76.238,-1.0,-1.0,-1.0
308.0,88.0,1259.0,363.0,146.62,332.71,70.115,-1.0,-1.0,-1.0
308.0,94.0,1708.0,542.0,79.918,181.35,48.048,-1.0,-1.0,-1.0
308.0,97.0,1597.0,505.0,79.918,181.35,30.343,-1.0,-1.0,-1.0
308.0,96.0,1819.0,517.0,26.0,59.0,23.26,-1.0,-1.0,-1.0
309.0,90.0,1151.0,396.0,159.84,362.7,92.35,-1.0,-1.0,-1.0
309.0,95.0,1389.0,354.0,189.32,429.61,75.789,-1.0,-1.0,-1.0
309.0,94.0,1708.0,542.0,79.918,181.35,66.072,-1.0,-1.0,-1.0
309.0,88.0,1259.0,363.0,146.62,332.71,63.857,-1.0,-1.0,-1.0
309.0,97.0,1573.0,400.0,123.42,280.06,29.684,-1.0,-1.0,-1.0
309.0,96.0,1806.0,521.0,36.723,83.333,21.808,-1.0,-1.0,-1.0
310.0,90.0,1151.0,396.0,159.84,362.7,91.885,-1.0,-1.0,-1.0
310.0,95.0,1389.0,354.0,189.32,429.61,75.956,-1.0,-1.0,-1.0
310.0,94.0,1708.0,542.0,79.918,181.35,67.639,-1.0,-1.0,-1.0
310.0,88.0,1282.0,363.0,146.62,332.71,67.345,-1.0,-1.0,-1.0
310.0,97.0,1573.0,400.0,123.42,280.06,31.523,-1.0,-1.0,-1.0
310.0,96.0,1806.0,521.0,36.723,83.333,23.095,-1.0,-1.0,-1.0
310.0,98.0,963.0,536.0,73.864,167.61,15.977,-1.0,-1.0,-1.0
311.0,90.0,1175.0,396.0,159.84,362.7,95.099,-1.0,-1.0,-1.0
311.0,95.0,1389.0,354.0,189.32,429.61,76.89,-1.0,-1.0,-1.0
311.0,88.0,1282.0,363.0,146.62,332.71,69.708,-1.0,-1.0,-1.0
311.0,94.0,1708.0,542.0,79.918,181.35,67.704,-1.0,-1.0,-1.0
311.0,98.0,1126.0,371.0,159.84,362.7,33.731,-1.0,-1.0,-1.0
311.0,97.0,1592.0,381.0,123.42,280.06,25.795,-1.0,-1.0,-1.0
311.0,96.0,1801.0,493.0,47.794,108.46,23.29,-1.0,-1.0,-1.0
312.0,90.0,1175.0,396.0,159.84,362.7,88.764,-1.0,-1.0,-1.0
312.0,95.0,1422.0,396.0,159.84,362.7,83.244,-1.0,-1.0,-1.0
312.0,88.0,1282.0,363.0,146.62,332.71,69.479,-1.0,-1.0,-1.0
312.0,94.0,1708.0,542.0,79.918,181.35,66.759,-1.0,-1.0,-1.0
312.0,98.0,1372.0,371.0,159.84,362.7,25.884,-1.0,-1.0,-1.0
312.0,97.0,1592.0,400.0,123.42,280.06,24.927,-1.0,-1.0,-1.0
312.0,96.0,1801.0,493.0,47.794,108.46,16.312,-1.0,-1.0,-1.0
313.0,90.0,1169.0,385.0,146.62,332.71,87.157,-1.0,-1.0,-1.0
313.0,95.0,1422.0,396.0,159.84,362.7,76.768,-1.0,-1.0,-1.0
313.0,94.0,1708.0,542.0,79.918,181.35,68.63,-1.0,-1.0,-1.0
313.0,88.0,1282.0,363.0,146.62,332.71,65.121,-1.0,-1.0,-1.0
313.0,97.0,1619.0,403.0,113.37,257.27,25.907,-1.0,-1.0,-1.0
313.0,98.0,1372.0,371.0,159.84,362.7,23.587,-1.0,-1.0,-1.0
313.0,96.0,1225.0,396.0,159.84,362.7,19.482,-1.0,-1.0,-1.0
314.0,96.0,1192.0,385.0,146.62,332.71,90.289,-1.0,-1.0,-1.0
314.0,94.0,1708.0,542.0,79.918,181.35,77.597,-1.0,-1.0,-1.0
314.0,95.0,1422.0,396.0,159.84,362.7,72.396,-1.0,-1.0,-1.0
314.0,88.0,1282.0,363.0,146.62,332.71,65.867,-1.0,-1.0,-1.0
314.0,97.0,1640.0,410.0,94.66,214.81,35.229,-1.0,-1.0,-1.0
314.0,98.0,1372.0,371.0,159.84,362.7,27.55,-1.0,-1.0,-1.0
314.0,90.0,1146.0,408.0,146.62,332.71,27.463,-1.0,-1.0,-1.0
314.0,99.0,1800.0,521.0,36.723,83.333,21.82,-1.0,-1.0,-1.0
314.0,100.0,1819.0,510.0,28.302,64.224,15.232,-1.0,-1.0,-1.0
315.0,96.0,1192.0,385.0,146.62,332.71,81.729,-1.0,-1.0,-1.0
315.0,95.0,1418.0,354.0,189.32,429.61,72.224,-1.0,-1.0,-1.0
315.0,88.0,1282.0,363.0,146.62,332.71,64.75,-1.0,-1.0,-1.0
315.0,94.0,1708.0,542.0,79.918,181.35,59.655,-1.0,-1.0,-1.0
315.0,97.0,1636.0,403.0,113.37,257.27,25.236,-1.0,-1.0,-1.0
315.0,98.0,1388.0,531.0,67.474,153.11,25.223,-1.0,-1.0,-1.0
315.0,100.0,1819.0,513.0,26.0,59.0,22.018,-1.0,-1.0,-1.0
315.0,90.0,1237.0,408.0,146.62,332.71,19.849,-1.0,-1.0,-1.0
316.0,95.0,1427.0,381.0,175.68,398.65,81.556,-1.0,-1.0,-1.0
316.0,96.0,1192.0,385.0,146.62,332.71,70.621,-1.0,-1.0,-1.0
316.0,94.0,1708.0,542.0,79.918,181.35,60.892,-1.0,-1.0,-1.0
316.0,88.0,1282.0,363.0,146.62,332.71,55.153,-1.0,-1.0,-1.0
316.0,97.0,1636.0,403.0,113.37,257.27,30.588,-1.0,-1.0,-1.0
316.0,98.0,1388.0,531.0,67.474,153.11,30.328,-1.0,-1.0,-1.0
316.0,90.0,1237.0,408.0,146.62,332.71,25.939,-1.0,-1.0,-1.0
316.0,100.0,1819.0,513.0,26.0,59.0,21.555,-1.0,-1.0,-1.0
316.0,101.0,1800.0,521.0,36.723,83.333,17.18,-1.0,-1.0,-1.0
317.0,96.0,1192.0,385.0,146.62,332.71,94.647,-1.0,-1.0,-1.0
317.0,95.0,1427.0,354.0,175.68,398.65,76.021,-1.0,-1.0,-1.0
317.0,94.0,1708.0,542.0,79.918,181.35,67.502,-1.0,-1.0,-1.0
317.0,90.0,1249.0,371.0,159.84,362.7,48.821,-1.0,-1.0,-1.0
317.0,97.0,1623.0,397.0,135.42,307.29,31.478,-1.0,-1.0,-1.0
317.0,88.0,1372.0,381.0,175.68,398.65,28.179,-1.0,-1.0,-1.0
318.0,96.0,1192.0,385.0,146.62,332.71,101.42,-1.0,-1.0,-1.0
318.0,95.0,1427.0,381.0,175.68,398.65,78.583,-1.0,-1.0,-1.0
318.0,94.0,1708.0,542.0,79.918,181.35,69.595,-1.0,-1.0,-1.0
318.0,90.0,1237.0,408.0,146.62,332.71,56.492,-1.0,-1.0,-1.0
318.0,98.0,1282.0,363.0,146.62,332.71,32.088,-1.0,-1.0,-1.0
318.0,97.0,1623.0,397.0,135.42,307.29,22.485,-1.0,-1.0,-1.0
318.0,99.0,1801.0,493.0,47.794,108.46,20.512,-1.0,-1.0,-1.0
318.0,88.0,1372.0,397.0,135.42,307.29,15.961,-1.0,-1.0,-1.0
319.0,96.0,1192.0,385.0,146.62,332.71,97.185,-1.0,-1.0,-1.0
319.0,95.0,1446.0,396.0,159.84,362.7,91.777,-1.0,-1.0,-1.0
319.0,90.0,1249.0,371.0,159.84,362.7,59.757,-1.0,-1.0,-1.0
319.0,94.0,1708.0,542.0,79.918,181.35,45.215,-1.0,-1.0,-1.0
319.0,88.0,1397.0,371.0,159.84,362.7,38.713,-1.0,-1.0,-1.0
319.0,98.0,1624.0,560.0,61.514,139.59,21.089,-1.0,-1.0,-1.0
319.0,97.0,1654.0,403.0,113.37,257.27,16.702,-1.0,-1.0,-1.0
320.0,96.0,1192.0,385.0,146.62,332.71,103.6,-1.0,-1.0,-1.0
320.0,88.0,1427.0,354.0,175.68,398.65,98.38,-1.0,-1.0,-1.0
320.0,90.0,1237.0,408.0,146.62,332.71,63.883,-1.0,-1.0,-1.0
320.0,94.0,1370.0,654.0,28.302,64.224,42.955,-1.0,-1.0,-1.0
320.0,97.0,1644.0,397.0,135.42,307.29,42.733,-1.0,-1.0,-1.0
320.0,98.0,1310.0,376.0,135.42,307.29,25.886,-1.0,-1.0,-1.0
320.0,95.0,1481.0,381.0,175.68,398.65,23.189,-1.0,-1.0,-1.0
321.0,96.0,1214.0,385.0,146.62,332.71,99.675,-1.0,-1.0,-1.0
321.0,95.0,1446.0,396.0,159.84,362.7,95.357,-1.0,-1.0,-1.0
321.0,99.0,1169.0,408.0,146.62,332.71,60.152,-1.0,-1.0,-1.0
321.0,90.0,1259.0,408.0,146.62,332.71,52.655,-1.0,-1.0,-1.0
321.0,88.0,1397.0,371.0,159.84,362.7,41.11,-1.0,-1.0,-1.0
321.0,97.0,1643.0,385.0,146.62,332.71,40.61,-1.0,-1.0,-1.0
321.0,98.0,1310.0,376.0,135.42,307.29,31.877,-1.0,-1.0,-1.0
321.0,94.0,1583.0,463.0,103.17,234.13,17.202,-1.0,-1.0,-1.0
322.0,96.0,1214.0,385.0,146.62,332.71,96.033,-1.0,-1.0,-1.0
322.0,95.0,1446.0,396.0,159.84,362.7,90.363,-1.0,-1.0,-1.0
322.0,90.0,1259.0,408.0,146.62,332.71,62.262,-1.0,-1.0,-1.0
322.0,97.0,1643.0,385.0,146.62,332.71,46.135,-1.0,-1.0,-1.0
322.0,99.0,1169.0,408.0,146.62,332.71,42.596,-1.0,-1.0,-1.0
322.0,88.0,1395.0,385.0,146.62,332.71,40.748,-1.0,-1.0,-1.0
322.0,98.0,1310.0,376.0,135.42,307.29,29.278,-1.0,-1.0,-1.0
322.0,100.0,1801.0,513.0,40.123,91.049,26.284,-1.0,-1.0,-1.0
322.0,94.0,1616.0,541.0,67.474,153.11,25.185,-1.0,-1.0,-1.0
323.0,96.0,1214.0,385.0,146.62,332.71,93.215,-1.0,-1.0,-1.0
323.0,95.0,1446.0,396.0,159.84,362.7,83.572,-1.0,-1.0,-1.0
323.0,90.0,1259.0,408.0,146.62,332.71,55.839,-1.0,-1.0,-1.0
323.0,97.0,1643.0,385.0,146.62,332.71,44.131,-1.0,-1.0,-1.0
323.0,99.0,1169.0,408.0,146.62,332.71,41.708,-1.0,-1.0,-1.0
323.0,88.0,1395.0,385.0,146.62,332.71,38.314,-1.0,-1.0,-1.0
323.0,98.0,1310.0,376.0,135.42,307.29,31.925,-1.0,-1.0,-1.0
323.0,94.0,1615.0,551.0,61.514,139.59,30.339,-1.0,-1.0,-1.0
324.0,88.0,1427.0,354.0,175.68,398.65,91.249,-1.0,-1.0,-1.0
324.0,96.0,1225.0,371.0,159.84,362.7,84.22,-1.0,-1.0,-1.0
324.0,99.0,1164.0,397.0,135.42,307.29,44.087,-1.0,-1.0,-1.0
324.0,94.0,1584.0,438.0,113.37,257.27,38.162,-1.0,-1.0,-1.0
324.0,97.0,1643.0,385.0,146.62,332.71,35.79,-1.0,-1.0,-1.0
