frame,id,x,y,w,h,score,class,visibility,unused
222,797,1845,510,36,83,1,1,1,1
223,775,682,275,250,567,1,1,1,1
223,755,1462,438,113,257,1,1,1,1
223,722,1678,399,103,234,1,1,1,1
223,807,1146,363,146,332,1,1,1,1
223,808,198,296,270,614,1,1,1,1
223,541,1801,513,40,91,1,1,1,1
223,796,536,322,207,470,1,1,1,1
223,809,1497,455,113,257,1,1,1,1
223,786,1615,399,103,234,1,1,1,1
224,775,682,275,250,567,1,1,1,1
224,755,1462,438,113,257,1,1,1,1
224,722,1678,399,103,234,1,1,1,1
224,808,198,338,270,614,1,1,1,1
224,796,536,290,207,470,1,1,1,1
224,809,1497,455,113,257,1,1,1,1
224,813,1804,504,43,98,1,1,1,1
224,807,1151,347,159,362,1,1,1,1
224,814,115,379,270,614,1,1,1,1
224,786,1626,425,94,214,1,1,1,1
224,815,1059,439,135,307,1,1,1,1
224,541,412,646,135,307,1,1,1,1
225,775,682,275,250,567,1,1,1,1
225,809,1488,447,103,234,1,1,1,1
225,808,198,338,270,614,1,1,1,1
225,722,1689,385,113,257,1,1,1,1
225,816,1461,541,67,153,1,1,1,1
225,807,1156,354,175,398,1,1,1,1
225,817,282,296,270,614,1,1,1,1
225,796,536,290,207,470,1,1,1,1
225,541,1798,504,43,98,1,1,1,1
225,815,1059,439,135,307,1,1,1,1
226,775,724,283,226,514,1,1,1,1
226,809,1495,469,94,214,1,1,1,1
226,722,1710,399,103,234,1,1,1,1
226,808,240,338,270,614,1,1,1,1
226,816,1471,541,67,153,1,1,1,1
226,807,1156,354,175,398,1,1,1,1
226,541,433,646,135,307,1,1,1,1
226,821,1801,501,47,108,1,1,1,1
226,815,1059,439,135,307,1,1,1,1
227,775,724,283,226,514,1,1,1,1
227,809,1488,463,103,234,1,1,1,1
227,722,1710,399,103,234,1,1,1,1
227,808,240,338,270,614,1,1,1,1
227,807,1169,363,146,332,1,1,1,1
227,816,1463,536,73,167,1,1,1,1
227,825,323,296,270,614,1,1,1,1
227,541,1801,513,40,91,1,1,1,1
227,826,875,453,146,332,1,1,1,1
227,827,1519,447,103,234,1,1,1,1
227,815,1059,439,135,307,1,1,1,1
227,828,1854,510,28,64,1,1,1,1
228,827,1504,463,103,234,1,1,1,1
228,775,760,290,207,470,1,1,1,1
228,808,240,296,270,614,1,1,1,1
228,722,1710,399,103,234,1,1,1,1
228,825,323,338,270,614,1,1,1,1
228,830,1472,447,103,234,1,1,1,1
228,807,1175,347,159,362,1,1,1,1
228,809,616,748,40,91,1,1,1,1
228,826,875,430,146,332,1,1,1,1
228,815,1059,439,135,307,1,1,1,1
228,831,1819,517,26,59,1,1,1,1
229,809,1504,463,103,234,1,1,1,1
229,775,759,283,226,514,1,1,1,1
229,825,323,296,270,614,1,1,1,1
229,722,1710,399,103,234,1,1,1,1
229,837,1471,552,67,153,1,1,1,1
229,807,1200,371,159,362,1,1,1,1
229,831,1823,517,26,59,1,1,1,1
229,838,1655,425,94,214,1,1,1,1
229,815,1080,439,135,307,1,1,1,1
229,808,221,313,250,567,1,1,1,1
229,839,1486,457,52,118,1,1,1,1
230,809,1504,463,103,234,1,1,1,1
230,775,758,275,250,567,1,1,1,1
230,825,323,296,270,614,1,1,1,1
230,837,1482,552,67,153,1,1,1,1
230,722,1727,396,94,214,1,1,1,1
230,815,1079,430,146,332,1,1,1,1
230,808,240,338,270,614,1,1,1,1
230,841,1844,501,40,91,1,1,1,1
230,842,407,338,270,614,1,1,1,1
230,807,1183,327,175,398,1,1,1,1
230,843,1806,515,36,83,1,1,1,1
230,838,1678,399,103,234,1,1,1,1
231,809,1497,438,113,257,1,1,1,1
231,775,792,290,207,470,1,1,1,1
231,825,323,296,270,614,1,1,1,1
231,722,1726,399,103,234,1,1,1,1
231,842,407,338,270,614,1,1,1,1
231,847,1284,552,67,153,1,1,1,1
231,843,1819,517,26,59,1,1,1,1
231,848,1678,399,103,234,1,1,1,1
231,849,1549,438,113,257,1,1,1,1
231,837,1474,547,73,167,1,1,1,1
231,838,1227,693,28,64,1,1,1,1
231,815,1101,439,135,307,1,1,1,1
232,809,1497,438,113,257,1,1,1,1
232,838,1726,399,103,234,1,1,1,1
232,842,407,338,270,614,1,1,1,1
232,775,794,283,226,514,1,1,1,1
232,825,323,296,270,614,1,1,1,1
232,847,1295,552,67,153,1,1,1,1
232,853,1806,521,36,83,1,1,1,1
232,837,1462,455,113,257,1,1,1,1
233,809,1497,438,113,257,1,1,1,1
233,842,407,338,270,614,1,1,1,1
233,838,1742,410,94,214,1,1,1,1
233,775,797,275,250,567,1,1,1,1
233,825,323,296,270,614,1,1,1,1
233,860,1532,455,113,257,1,1,1,1
233,861,1214,363,146,332,1,1,1,1
233,862,1684,425,94,214,1,1,1,1
233,837,1462,455,113,257,1,1,1,1
233,863,40,498,146,332,1,1,1,1
234,809,1497,438,113,257,1,1,1,1
234,842,407,338,270,614,1,1,1,1
234,838,1742,399,103,234,1,1,1,1
234,775,824,290,207,470,1,1,1,1
234,825,323,296,270,614,1,1,1,1
234,860,1532,455,113,257,1,1,1,1
234,869,1724,537,43,98,1,1,1,1
234,863,40,498,146,332,1,1,1,1
234,861,1237,363,146,332,1,1,1,1
234,870,1124,385,146,332,1,1,1,1
234,871,1828,510,28,64,1,1,1,1
235,860,1514,438,113,257,1,1,1,1
235,842,407,338,270,614,1,1,1,1
235,775,829,283,226,514,1,1,1,1
235,838,1742,399,103,234,1,1,1,1
235,874,490,296,270,614,1,1,1,1
235,825,323,296,270,614,1,1,1,1
235,861,1225,347,159,362,1,1,1,1
235,809,1479,455,113,257,1,1,1,1
235,869,1727,544,40,91,1,1,1,1
235,863,40,498,146,332,1,1,1,1
235,870,1124,385,146,332,1,1,1,1
236,860,1514,438,113,257,1,1,1,1
236,838,1757,399,103,234,1,1,1,1
236,775,829,283,226,514,1,1,1,1
236,842,407,296,270,614,1,1,1,1
236,874,490,338,270,614,1,1,1,1
236,861,1237,363,146,332,1,1,1,1
236,876,1694,399,103,234,1,1,1,1
236,809,1479,420,113,257,1,1,1,1
236,877,1848,505,30,70,1,1,1,1
237,860,1514,438,113,257,1,1,1,1
237,838,1757,399,103,234,1,1,1,1
237,874,490,296,270,614,1,1,1,1
237,775,864,283,226,514,1,1,1,1
237,861,1237,363,146,332,1,1,1,1
237,842,407,338,270,614,1,1,1,1
237,878,696,290,207,470,1,1,1,1
237,876,1694,399,103,234,1,1,1,1
237,879,40,498,146,332,1,1,1,1
237,809,1485,445,73,167,1,1,1,1
238,860,1535,463,103,234,1,1,1,1
238,838,1757,399,103,234,1,1,1,1
238,775,864,283,226,514,1,1,1,1
238,874,449,296,270,614,1,1,1,1
238,882,1143,418,135,307,1,1,1,1
238,861,1259,363,146,332,1,1,1,1
238,878,689,283,226,514,1,1,1,1
238,883,1504,431,103,234,1,1,1,1
239,860,1538,483,94,214,1,1,1,1
239,887,528,313,250,567,1,1,1,1
239,775,864,283,226,514,1,1,1,1
239,838,1757,399,103,234,1,1,1,1
239,874,451,352,250,567,1,1,1,1
239,888,1181,583,67,153,1,1,1,1
239,861,1259,363,146,332,1,1,1,1
239,878,720,325,189,429,1,1,1,1
239,889,1710,399,103,234,1,1,1,1
239,883,1509,440,94,214,1,1,1,1
239,882,1186,431,103,234,1,1,1,1
240,887,490,296,270,614,1,1,1,1
240,775,856,290,207,470,1,1,1,1
240,860,1538,483,94,214,1,1,1,1
240,838,1742,399,103,234,1,1,1,1
240,878,728,290,207,470,1,1,1,1
240,861,1259,363,146,332,1,1,1,1
240,882,1146,385,146,332,1,1,1,1
241,775,888,290,207,470,1,1,1,1
241,887,532,296,270,614,1,1,1,1
241,860,1516,419,123,280,1,1,1,1
241,838,1742,399,103,234,1,1,1,1
241,861,1259,363,146,332,1,1,1,1
241,878,759,283,226,514,1,1,1,1
241,882,1164,397,135,307,1,1,1,1
242,887,532,296,270,614,1,1,1,1
242,860,1516,419,123,280,1,1,1,1
242,775,899,283,226,514,1,1,1,1
242,838,1757,399,103,234,1,1,1,1
242,861,1282,385,146,332,1,1,1,1
242,896,708,519,159,362,1,1,1,1
242,882,1186,494,103,234,1,1,1,1
243,887,528,313,250,567,1,1,1,1
243,860,1516,419,123,280,1,1,1,1
243,838,1757,399,103,234,1,1,1,1
243,775,934,283,226,514,1,1,1,1
243,901,616,296,270,614,1,1,1,1
243,861,1259,363,146,332,1,1,1,1
243,902,778,296,189,429,1,1,1,1
243,882,1186,494,103,234,1,1,1,1
244,887,528,313,250,567,1,1,1,1
244,775,952,290,207,470,1,1,1,1
244,838,1742,399,103,234,1,1,1,1
244,860,1516,419,123,280,1,1,1,1
244,901,616,296,270,614,1,1,1,1
244,861,1282,363,146,332,1,1,1,1
244,905,898,385,146,332,1,1,1,1
244,882,1202,478,103,234,1,1,1,1
244,906,1567,455,113,257,1,1,1,1
245,775,934,283,226,514,1,1,1,1
245,887,528,313,250,567,1,1,1,1
245,906,1553,483,94,214,1,1,1,1
245,838,1757,399,103,234,1,1,1,1
245,901,643,313,250,567,1,1,1,1
245,861,1289,376,135,307,1,1,1,1
245,882,1213,490,73,167,1,1,1,1
245,905,864,318,226,514,1,1,1,1
245,907,1350,609,52,118,1,1,1,1
246,909,984,290,207,470,1,1,1,1
246,838,1757,399,103,234,1,1,1,1
246,906,1532,438,113,257,1,1,1,1
246,887,566,313,250,567,1,1,1,1
246,775,920,322,207,470,1,1,1,1
246,901,682,313,250,567,1,1,1,1
246,910,1567,455,113,257,1,1,1,1
246,861,1282,363,146,332,1,1,1,1
246,905,797,313,250,567,1,1,1,1
246,882,1224,490,73,167,1,1,1,1
247,909,969,283,226,514,1,1,1,1
247,838,1757,399,103,234,1,1,1,1
247,906,1516,419,123,280,1,1,1,1
247,901,682,313,250,567,1,1,1,1
247,887,566,313,250,567,1,1,1,1
247,861,1282,363,146,332,1,1,1,1
247,910,1567,455,113,257,1,1,1,1
247,905,797,313,250,567,1,1,1,1
247,912,1214,385,146,332,1,1,1,1
248,909,984,290,207,470,1,1,1,1
248,906,1535,419,123,280,1,1,1,1
248,901,720,313,250,567,1,1,1,1
248,838,1773,399,103,234,1,1,1,1
248,887,585,353,226,514,1,1,1,1
248,912,1192,385,146,332,1,1,1,1
248,913,920,322,207,470,1,1,1,1
248,861,1282,363,146,332,1,1,1,1
248,914,1742,415,103,234,1,1,1,1
249,901,758,313,250,567,1,1,1,1
249,909,984,322,207,470,1,1,1,1
249,906,1535,419,123,280,1,1,1,1
249,838,1773,399,103,234,1,1,1,1
249,887,605,313,250,567,1,1,1,1
249,912,1214,385,146,332,1,1,1,1
249,861,1305,385,146,332,1,1,1,1
249,913,934,397,135,307,1,1,1,1
249,917,1497,438,123,280,1,1,1,1
250,838,1773,399,103,234,1,1,1,1
250,906,1535,419,123,280,1,1,1,1
250,909,1004,283,226,514,1,1,1,1
250,901,720,313,250,567,1,1,1,1
250,887,585,353,226,514,1,1,1,1
250,913,940,354,175,398,1,1,1,1
250,912,1214,385,146,332,1,1,1,1
250,920,1584,455,113,257,1,1,1,1
250,861,1305,385,146,332,1,1,1,1
251,838,1773,399,103,234,1,1,1,1
251,901,758,313,250,567,1,1,1,1
251,909,1004,283,226,514,1,1,1,1
251,906,1532,438,113,257,1,1,1,1
251,887,620,353,226,514,1,1,1,1
251,920,1567,455,113,257,1,1,1,1
251,912,1214,385,146,332,1,1,1,1
251,922,1403,550,56,128,1,1,1,1
251,913,940,354,175,398,1,1,1,1
252,901,758,313,250,567,1,1,1,1
252,909,1016,290,207,470,1,1,1,1
252,838,1773,399,103,234,1,1,1,1
252,906,1532,438,113,257,1,1,1,1
252,887,655,353,226,514,1,1,1,1
252,920,1567,455,113,257,1,1,1,1
252,922,1406,553,52,118,1,1,1,1
252,912,1214,385,146,332,1,1,1,1
252,913,952,322,207,470,1,1,1,1
253,901,758,313,250,567,1,1,1,1
253,838,1789,399,103,234,1,1,1,1
253,909,1040,325,189,429,1,1,1,1
253,906,1532,438,113,257,1,1,1,1
253,887,655,353,226,514,1,1,1,1
253,920,1567,455,113,257,1,1,1,1
253,923,1757,415,103,234,1,1,1,1
253,912,1214,385,146,332,1,1,1,1
253,922,1411,552,47,108,1,1,1,1
253,913,967,354,175,398,1,1,1,1
254,838,1789,399,103,234,1,1,1,1
254,901,794,318,226,514,1,1,1,1
254,909,1048,322,207,470,1,1,1,1
254,906,1532,438,113,257,1,1,1,1
254,920,1573,438,123,280,1,1,1,1
254,924,1252,634,36,83,1,1,1,1
254,887,696,353,207,470,1,1,1,1
254,922,1412,550,56,128,1,1,1,1
254,925,1401,562,28,64,1,1,1,1
255,901,797,313,250,567,1,1,1,1
255,838,1789,399,103,234,1,1,1,1
255,909,1048,322,207,470,1,1,1,1
255,906,1532,438,113,257,1,1,1,1
255,920,1567,455,113,257,1,1,1,1
255,887,689,353,226,514,1,1,1,1
255,922,1416,551,61,139,1,1,1,1
256,901,835,313,250,567,1,1,1,1
256,838,1789,399,103,234,1,1,1,1
256,906,1532,438,113,257,1,1,1,1
256,887,696,353,207,470,1,1,1,1
256,909,1080,322,207,470,1,1,1,1
256,922,1420,550,56,128,1,1,1,1
256,920,1567,455,113,257,1,1,1,1
256,933,1281,478,103,234,1,1,1,1
256,934,1634,529,79,181,1,1,1,1
257,901,835,313,250,567,1,1,1,1
257,887,696,353,207,470,1,1,1,1
257,906,1532,438,113,257,1,1,1,1
257,838,1789,399,103,234,1,1,1,1
257,909,1080,322,207,470,1,1,1,1
257,920,1602,455,113,257,1,1,1,1
257,933,1281,478,103,234,1,1,1,1
257,922,1420,550,56,128,1,1,1,1
257,940,760,385,207,470,1,1,1,1
257,941,1686,465,52,118,1,1,1,1
258,887,728,353,207,470,1,1,1,1
258,901,835,313,250,567,1,1,1,1
258,909,1102,322,159,362,1,1,1,1
258,838,1789,399,103,234,1,1,1,1
258,906,1532,455,113,257,1,1,1,1
258,941,1191,635,67,153,1,1,1,1
258,922,1430,561,52,118,1,1,1,1
258,920,1602,455,113,257,1,1,1,1
258,933,1281,478,103,234,1,1,1,1
258,945,1111,638,73,167,1,1,1,1
258,946,1497,438,113,257,1,1,1,1
258,947,1065,442,47,108,1,1,1,1
259,901,874,313,250,567,1,1,1,1
259,887,728,353,207,470,1,1,1,1
259,909,1126,322,159,362,1,1,1,1
259,946,1532,438,113,257,1,1,1,1
259,838,1800,410,94,214,1,1,1,1
259,941,1191,635,67,153,1,1,1,1
259,920,1630,478,103,234,1,1,1,1
259,945,1768,420,87,199,1,1,1,1
259,906,1567,455,113,257,1,1,1,1
259,954,1668,438,123,280,1,1,1,1
260,887,760,353,207,470,1,1,1,1
260,909,1126,322,159,362,1,1,1,1
260,901,874,313,250,567,1,1,1,1
260,946,1532,438,113,257,1,1,1,1
260,838,1815,410,94,214,1,1,1,1
260,920,1640,498,94,214,1,1,1,1
260,958,1372,376,135,307,1,1,1,1
260,941,1786,396,94,214,1,1,1,1
260,906,1567,455,113,257,1,1,1,1
261,887,760,353,207,470,1,1,1,1
261,946,1535,463,103,234,1,1,1,1
261,901,899,353,226,514,1,1,1,1
261,838,1815,410,94,214,1,1,1,1
261,909,1127,325,189,429,1,1,1,1
261,920,1646,478,103,234,1,1,1,1
261,962,1291,483,94,214,1,1,1,1
261,941,1786,396,94,214,1,1,1,1
261,958,1383,381,123,280,1,1,1,1
261,963,1069,296,189,429,1,1,1,1
261,964,824,385,207,470,1,1,1,1
262,887,760,353,207,470,1,1,1,1
262,946,1535,463,103,234,1,1,1,1
262,838,1815,410,94,214,1,1,1,1
262,901,934,353,226,514,1,1,1,1
262,909,1112,322,207,470,1,1,1,1
262,968,1324,576,56,128,1,1,1,1
262,920,1671,529,79,181,1,1,1,1
262,964,824,385,207,470,1,1,1,1
262,958,1372,376,135,307,1,1,1,1
263,887,792,353,207,470,1,1,1,1
263,946,1535,463,103,234,1,1,1,1
263,901,934,318,226,514,1,1,1,1
263,920,1671,529,79,181,1,1,1,1
263,909,1112,322,207,470,1,1,1,1
263,838,1829,410,94,214,1,1,1,1
263,968,1333,576,56,128,1,1,1,1
263,974,1800,396,94,214,1,1,1,1
263,958,1372,363,146,332,1,1,1,1
264,887,792,353,207,470,1,1,1,1
264,946,1532,438,113,257,1,1,1,1
264,901,912,313,250,567,1,1,1,1
264,909,1112,322,207,470,1,1,1,1
264,838,1829,410,94,214,1,1,1,1
264,920,1683,529,79,181,1,1,1,1
264,978,1297,478,103,234,1,1,1,1
264,958,1402,381,123,280,1,1,1,1
264,979,1281,399,103,234,1,1,1,1
264,980,1567,455,113,257,1,1,1,1
265,946,1532,438,113,257,1,1,1,1
265,887,792,353,207,470,1,1,1,1
265,901,934,353,226,514,1,1,1,1
265,909,1144,322,207,470,1,1,1,1
265,920,1683,529,79,181,1,1,1,1
265,838,1829,410,94,214,1,1,1,1
265,985,1429,536,73,167,1,1,1,1
265,986,856,385,207,470,1,1,1,1
265,987,1767,549,26,59,1,1,1,1
265,978,1297,478,103,234,1,1,1,1
265,958,1410,385,113,257,1,1,1,1
265,988,1795,513,40,91,1,1,1,1
266,887,824,353,207,470,1,1,1,1
266,946,1532,438,113,257,1,1,1,1
266,901,984,353,207,470,1,1,1,1
266,920,1695,542,79,181,1,1,1,1
266,909,1144,322,207,470,1,1,1,1
266,838,1829,410,94,214,1,1,1,1
266,958,1402,381,123,280,1,1,1,1
266,986,920,385,207,470,1,1,1,1
266,988,1795,513,40,91,1,1,1,1
267,901,969,318,226,514,1,1,1,1
267,887,824,353,207,470,1,1,1,1
267,946,1532,438,113,257,1,1,1,1
267,909,1183,327,175,398,1,1,1,1
267,920,1695,542,79,181,1,1,1,1
267,988,1801,513,40,91,1,1,1,1
267,958,1402,381,123,280,1,1,1,1
267,995,1039,353,226,514,1,1,1,1
267,838,1829,410,94,214,1,1,1,1
267,986,888,385,207,470,1,1,1,1
268,946,1532,438,113,257,1,1,1,1
268,901,969,318,226,514,1,1,1,1
268,909,1176,322,207,470,1,1,1,1
268,887,856,353,207,470,1,1,1,1
268,1000,1664,397,135,307,1,1,1,1
268,995,1112,353,207,470,1,1,1,1
268,958,1393,376,135,307,1,1,1,1
268,988,1806,521,36,83,1,1,1,1
269,946,1532,438,113,257,1,1,1,1
269,909,1183,327,175,398,1,1,1,1
269,887,865,354,189,429,1,1,1,1
269,901,1016,353,207,470,1,1,1,1
269,1005,1700,528,87,199,1,1,1,1
269,1006,1829,410,94,214,1,1,1,1
269,958,1414,376,135,307,1,1,1,1
269,1000,1694,415,103,234,1,1,1,1
269,988,1801,513,40,91,1,1,1,1
270,946,1532,438,113,257,1,1,1,1
270,909,1176,322,207,470,1,1,1,1
270,901,1016,353,207,470,1,1,1,1
270,887,865,354,189,429,1,1,1,1
270,1005,1713,536,73,167,1,1,1,1
270,1006,1829,410,94,214,1,1,1,1
270,1010,1112,353,207,470,1,1,1,1
270,958,1414,376,135,307,1,1,1,1
270,1011,1567,455,113,257,1,1,1,1
271,901,1048,353,207,470,1,1,1,1
271,909,1176,322,207,470,1,1,1,1
271,946,1532,438,113,257,1,1,1,1
271,887,888,353,207,470,1,1,1,1
271,1006,1829,410,94,214,1,1,1,1
271,1005,1713,547,73,167,1,1,1,1
271,958,1421,400,123,280,1,1,1,1
271,1015,1349,483,94,214,1,1,1,1
272,901,1048,353,207,470,1,1,1,1
272,909,1176,322,207,470,1,1,1,1
272,946,1549,438,113,257,1,1,1,1
272,887,888,353,207,470,1,1,1,1
272,1005,1720,542,79,181,1,1,1,1
272,1006,1829,410,94,214,1,1,1,1
272,958,1427,385,113,257,1,1,1,1
273,901,1074,318,226,514,1,1,1,1
273,909,1215,325,189,429,1,1,1,1
273,946,1549,438,113,257,1,1,1,1
273,887,895,383,189,429,1,1,1,1
273,1006,1836,420,87,199,1,1,1,1
273,958,1427,385,113,257,1,1,1,1
274,901,1080,353,207,470,1,1,1,1
274,946,1572,505,79,181,1,1,1,1
274,909,1215,325,189,429,1,1,1,1
274,887,920,353,207,470,1,1,1,1
274,1006,1844,410,94,214,1,1,1,1
274,958,1421,381,123,280,1,1,1,1
275,901,1080,353,207,470,1,1,1,1
275,946,1572,505,79,181,1,1,1,1
275,909,1215,325,189,429,1,1,1,1
275,887,924,383,189,429,1,1,1,1
275,1006,1844,410,94,214,1,1,1,1
275,958,1435,376,135,307,1,1,1,1
275,1028,1798,504,43,98,1,1,1,1
276,901,1080,353,207,470,1,1,1,1
276,946,1579,488,87,199,1,1,1,1
276,909,1237,340,146,332,1,1,1,1
276,887,924,383,189,429,1,1,1,1
276,1006,1844,410,94,214,1,1,1,1
276,958,1440,381,123,280,1,1,1,1
276,1031,1731,500,67,153,1,1,1,1
277,901,1112,353,207,470,1,1,1,1
277,946,1567,438,113,257,1,1,1,1
277,909,1247,335,135,307,1,1,1,1
277,887,920,353,207,470,1,1,1,1
277,1035,1502,537,52,118,1,1,1,1
277,1036,1882,546,33,76,1,1,1,1
277,1037,1048,322,207,470,1,1,1,1
277,1031,1747,503,61,139,1,1,1,1
277,1038,1461,541,67,153,1,1,1,1
278,901,1112,353,207,470,1,1,1,1
278,946,1567,438,113,257,1,1,1,1
278,887,953,354,189,429,1,1,1,1
278,909,1259,340,146,332,1,1,1,1
278,1042,1435,376,135,307,1,1,1,1
278,1043,1849,420,87,199,1,1,1,1
278,1031,1750,513,52,118,1,1,1,1
279,901,1112,353,207,470,1,1,1,1
279,887,952,353,207,470,1,1,1,1
279,946,1567,438,113,257,1,1,1,1
279,1047,1281,339,87,199,1,1,1,1
279,1048,1461,541,67,153,1,1,1,1
279,1043,1849,407,87,199,1,1,1,1
280,901,1144,353,207,470,1,1,1,1
280,946,1599,524,73,167,1,1,1,1
280,1052,1208,322,207,470,1,1,1,1
280,887,952,353,207,470,1,1,1,1
280,1048,1461,541,67,153,1,1,1,1
280,1043,1843,431,79,181,1,1,1,1
280,1053,1641,488,40,91,1,1,1,1
281,901,1144,353,207,470,1,1,1,1
281,1052,1208,322,207,470,1,1,1,1
281,946,1592,501,87,199,1,1,1,1
281,887,982,354,189,429,1,1,1,1
281,1056,1758,513,52,118,1,1,1,1
281,1057,1551,447,103,234,1,1,1,1
281,1058,1619,488,87,199,1,1,1,1
281,1059,1456,376,135,307,1,1,1,1
282,901,1144,353,207,470,1,1,1,1
282,1052,1208,322,207,470,1,1,1,1
282,887,982,354,189,429,1,1,1,1
282,946,1597,505,79,181,1,1,1,1
282,1061,1727,528,87,199,1,1,1,1
282,1062,1860,433,73,167,1,1,1,1
282,1059,1456,376,135,307,1,1,1,1
283,901,1176,353,207,470,1,1,1,1
283,887,1011,354,189,429,1,1,1,1
283,1064,1112,322,207,470,1,1,1,1
283,1052,1240,322,207,470,1,1,1,1
283,946,1567,463,103,234,1,1,1,1
283,1065,1619,488,87,199,1,1,1,1
283,1061,1720,542,79,181,1,1,1,1
283,1059,1472,399,103,234,1,1,1,1
283,1066,1758,513,52,118,1,1,1,1
284,901,1176,353,207,470,1,1,1,1
284,887,1021,381,175,398,1,1,1,1
284,1052,1240,322,207,470,1,1,1,1
284,1064,1112,322,207,470,1,1,1,1
284,1066,1761,506,56,128,1,1,1,1
284,1069,1622,569,52,118,1,1,1,1
284,1070,1711,577,33,76,1,1,1,1
285,901,1176,353,207,470,1,1,1,1
285,887,1021,381,175,398,1,1,1,1
285,1052,1240,322,207,470,1,1,1,1
285,1074,1713,547,73,167,1,1,1,1
285,1064,1112,322,207,470,1,1,1,1
285,1075,1573,400,123,280,1,1,1,1
285,1076,1478,400,123,280,1,1,1,1
285,1066,1758,513,52,118,1,1,1,1
286,901,1215,354,189,429,1,1,1,1
286,887,1052,371,159,362,1,1,1,1
286,1064,1127,354,189,429,1,1,1,1
286,1081,1534,545,52,118,1,1,1,1
286,1052,1273,325,189,429,1,1,1,1
286,1074,1714,528,87,199,1,1,1,1
286,1075,1583,431,103,234,1,1,1,1
287,901,1208,353,207,470,1,1,1,1
287,887,1040,354,189,429,1,1,1,1
287,1064,1127,354,189,429,1,1,1,1
287,1075,1583,431,103,234,1,1,1,1
287,1086,1668,371,159,362,1,1,1,1
287,1087,1477,376,135,307,1,1,1,1
288,901,1208,353,207,470,1,1,1,1
288,887,1048,381,175,398,1,1,1,1
288,1075,1583,431,103,234,1,1,1,1
288,1091,1503,629,26,59,1,1,1,1
288,1064,1144,322,207,470,1,1,1,1
288,1092,1302,354,189,429,1,1,1,1
288,1093,1714,528,87,199,1,1,1,1
288,1094,1819,510,28,64,1,1,1,1
289,887,1048,381,175,398,1,1,1,1
289,901,1208,353,207,470,1,1,1,1
289,1092,1272,322,207,470,1,1,1,1
289,1094,1461,600,36,83,1,1,1,1
289,1097,1497,376,135,307,1,1,1,1
289,1064,1129,354,175,398,1,1,1,1
289,1091,1851,513,26,59,1,1,1,1
289,1075,1583,431,103,234,1,1,1,1
290,887,1048,381,175,398,1,1,1,1
290,901,1240,353,207,470,1,1,1,1
290,1097,1497,376,135,307,1,1,1,1
290,1100,1668,371,159,362,1,1,1,1
290,1064,1169,363,146,332,1,1,1,1
290,1092,1304,322,207,470,1,1,1,1
290,1101,1649,554,28,64,1,1,1,1
290,1094,1851,513,26,59,1,1,1,1
291,887,1048,381,175,398,1,1,1,1
291,901,1240,353,207,470,1,1,1,1
291,1092,1304,322,207,470,1,1,1,1
291,1097,1516,400,123,280,1,1,1,1
291,1100,1668,371,159,362,1,1,1,1
291,1064,1169,363,146,332,1,1,1,1
291,1103,1567,438,113,257,1,1,1,1
292,901,1273,354,189,429,1,1,1,1
292,887,1048,381,175,398,1,1,1,1
292,1064,1192,363,146,332,1,1,1,1
292,1097,1516,400,123,280,1,1,1,1
292,1104,1102,354,175,398,1,1,1,1
292,1100,1668,371,159,362,1,1,1,1
292,1103,1584,438,113,257,1,1,1,1
293,901,1273,354,189,429,1,1,1,1
293,887,1075,381,175,398,1,1,1,1
293,1064,1192,363,146,332,1,1,1,1
293,1097,1535,400,123,280,1,1,1,1
293,1107,1630,559,56,128,1,1,1,1
293,1100,1668,371,159,362,1,1,1,1
294,901,1272,353,207,470,1,1,1,1
294,887,1075,381,175,398,1,1,1,1
294,1064,1192,363,146,332,1,1,1,1
294,1097,1535,400,123,280,1,1,1,1
294,1100,1643,371,159,362,1,1,1,1
294,1111,1336,322,207,470,1,1,1,1
294,1112,1599,447,103,234,1,1,1,1
295,1111,1302,354,189,429,1,1,1,1
295,887,1077,396,159,362,1,1,1,1
295,1064,1192,363,146,332,1,1,1,1
295,1100,1643,371,159,362,1,1,1,1
295,1097,1530,385,146,332,1,1,1,1
295,901,1244,383,189,429,1,1,1,1
295,1114,1801,513,40,91,1,1,1,1
295,1115,1126,371,159,362,1,1,1,1
296,1111,1331,354,189,429,1,1,1,1
296,1064,1192,363,146,332,1,1,1,1
296,887,1075,354,175,398,1,1,1,1
296,1097,1549,420,113,257,1,1,1,1
296,1117,1638,569,52,118,1,1,1,1
296,901,1273,383,189,429,1,1,1,1
296,1100,1668,371,159,362,1,1,1,1
296,1114,1806,515,36,83,1,1,1,1
297,1111,1331,354,189,429,1,1,1,1
297,887,1102,396,159,362,1,1,1,1
297,1064,1214,363,146,332,1,1,1,1
297,1100,1643,371,159,362,1,1,1,1
297,1097,1535,400,123,280,1,1,1,1
297,1119,1584,438,113,257,1,1,1,1
297,1120,1052,371,159,362,1,1,1,1
297,1114,1806,515,36,83,1,1,1,1
298,1111,1331,354,189,429,1,1,1,1
298,1064,1214,363,146,332,1,1,1,1
298,887,1102,396,159,362,1,1,1,1
298,1123,1638,569,52,118,1,1,1,1
298,1124,1695,542,79,181,1,1,1,1
298,1125,1767,549,26,59,1,1,1,1
298,1114,1806,515,36,83,1,1,1,1
299,1111,1331,354,189,429,1,1,1,1
299,1064,1214,363,146,332,1,1,1,1
299,887,1102,371,159,362,1,1,1,1
